id,Fecha,ERA - Obrero,La Flora,Pance,Univalle,Base Aerea,Compartir,La Ermita,Cañav eralejo,Transitoria
1692,19 8 14,ND,ND,41,43,58,6,37,34,ND
1693,20 8 14,18,55,46,54,71,7,4,39,ND
1694,21 8 14,23,54,48,54,68,64,45,43,ND
1695,22 8 14,ND,59,64,46,86,72,55,5,ND
1696,23 8 14,28,44,47,59,6,61,44,38,ND
1697,24 8 14,22,42,48,55,56,57,38,33,ND
1698,25 8 14,24,51,43,59,6,62,53,37,ND
1699,26 8 14,ND,51,49,57,63,66,41,35,ND
1700,27 8 14,ND,45,41,52,67,58,37,26,ND
1701,28 8 14,34,52,58,58,6,76,51,38,ND
1702,29 8 14,32,56,25,154,121,72,5,45,ND
1703,30 8 14,32,53,ND,67,59,62,49,39,ND
1704,31 8 14,19,46,ND,17,68,67,4,54,ND
1705,01 9 14,31,52,28,79,60,61,49,53,ND
1706,02 9 14,ND,44,84,73,57,65,48,43,ND
1707,03 9 14,ND,53,44,73,80,82,49,35,ND
1708,04 9 14,ND,48,43,59,57,61,40,36,ND
1709,05 9 14,ND,57,51,62,73,75,52,44,ND
1710,06 9 14,ND,55,45,62,66,71,49,45,ND
1711,07 9 14,ND,48,40,57,64,58,42,35,ND
1712,08 9 14,ND,50,48,58,61,70,44,39,ND
1713,09 9 14,ND,53,47,58,58,60,46,39,ND
1714,10 9 14,ND,53,43,61,59,59,46,39,ND
1715,11 9 14,ND,42,64,69,58,68,40,41,ND
1716,12 9 14,ND,ND,52,56,61,52,42,27,ND
1717,13 9 14,ND,ND,49,59,59,57,42,40,ND
1718,14 9 14,ND,ND,54,53,52,45,29,29,ND
1719,15 9 14,ND,ND,77,45,58,40,37,21,ND
1720,16 9 14,ND,45,49,61,56,46,43,29,ND
1721,17 9 14,ND,44,43,61,57,29,38,41,ND
1722,18 9 14,ND,38,64,60,46,53,39,32,ND
1723,19 9 14,ND,48,43,61,66,92,39,31,ND
1724,20 9 14,ND,41,49,57,64,54,45,30,ND
1725,21 9 14,ND,42,30,61,57,ND,35,25,ND
1726,22 9 14,ND,25,58,40,40,16,26,17,ND
1727,23 9 14,ND,48,51,47,60,22,40,29,ND
1728,24 9 14,ND,41,50,58,50,ND,41,39,ND
1729,25 9 14,ND,42,42,41,54,30,42,36,ND
1730,26 9 14,ND,56,58,67,63,6,48,32,ND
1731,27 9 14,ND,54,61,55,59,ND,52,39,ND
1732,28 9 14,ND,32,50,57,55,17,28,34,ND
1733,29 9 14,ND,45,64,56,57,48,46,37,ND
1734,30 9 14,ND,53,64,54,69,57,51,37,ND
1735,01 10 14,ND,61,61,93,81,70,58,45,ND
1736,02 10 14,ND,62,53,69,75,73,64,54,ND
1737,03 10 14,ND,56,37,62,52,58,52,40,ND
1738,04 10 14,ND,37,30,45,51,45,40,30,ND
1739,05 10 14,ND,27,10,34,42,37,25,20,ND
1740,06 10 14,ND,29,21,37,36,34,32,25,ND
1741,07 10 14,ND,29,20,38,36,34,38,29,ND
1742,08 10 14,ND,29,6,30,33,28,36,19,ND
1743,09 10 14,ND,36,ND,33,51,52,35,26,ND
1744,10 10 14,ND,40,18,46,61,45,51,26,ND
1745,11 10 14,ND,43,15,42,55,45,48,29,ND
1746,12 10 14,ND,49,28,63,64,67,45,37,ND
1747,13 10 14,ND,35,29,56,55,53,42,39,ND
1748,14 10 14,ND,49,29,47,53,43,53,40,ND
1749,15 10 14,ND,52,33,57,52,52,55,43,ND
1750,16 10 14,ND,52,43,56,57,52,51,42,ND
1751,17 10 14,ND,48,32,58,57,55,51,46,ND
1752,18 10 14,ND,27,ND,36,35,42,29,21,ND
1753,19 10 14,ND,21,6,21,29,27,24,17,ND
1754,20 10 14,ND,41,ND,41,57,41,42,32,ND
1755,21 10 14,ND,56,21,54,67,59,52,37,ND
1756,22 10 14,ND,51,ND,45,59,28,51,35,ND
1757,23 10 14,ND,49,16,45,62,ND,51,30,ND
1758,24 10 14,ND,54,22,43,76,29,52,42,ND
1759,25 10 14,ND,ND,8,7,25,28,30,19,ND
1760,26 10 14,ND,22,26,15,21,19,25,19,ND
1761,27 10 14,ND,44,54,57,30,38,49,39,ND
1762,28 10 14,ND,51,41,30,54,47,51,40,ND
1763,29 10 14,ND,46,41,33,42,55,39,32,ND
1764,30 10 14,ND,36,28,23,39,37,45,28,ND
1765,31 10 14,ND,38,35,30,41,39,43,25,ND
1766,01 11 14,ND,48,54,41,54,44,46,35,ND
1767,02 11 14,ND,36,39,47,48,39,34,35,ND
1768,03 11 14,ND,47,40,46,58,56,33,34,ND
1769,04 11 14,ND,28,37,27,43,31,38,28,ND
1770,05 11 14,ND,30,31,26,32,27,27,19,ND
1771,06 11 14,ND,39,34,30,42,30,37,23,ND
1772,07 11 14,ND,46,45,40,49,52,39,32,ND
1773,08 11 14,ND,36,28,24,37,42,41,25,ND
1774,09 11 14,ND,32,39,33,39,45,34,29,ND
1775,10 11 14,ND,29,34,24,30,26,28,17,ND
1776,11 11 14,ND,30,29,27,40,26,37,22,ND
1777,12 11 14,ND,27,25,22,30,33,32,19,ND
1778,13 11 14,ND,50,30,31,62,55,52,41,ND
1779,14 11 14,ND,52,49,54,87,59,55,41,ND
1780,15 11 14,ND,ND,36,33,56,45,41,31,ND
1781,16 11 14,ND,ND,38,29,70,60,39,35,ND
1782,17 11 14,ND,ND,42,ND,64,49,35,33,ND
1783,18 11 14,ND,ND,39,39,46,39,38,32,ND
1784,19 11 14,ND,36,24,25,57,61,47,29,ND
1785,20 11 14,ND,61,61,47,67,58,58,48,ND
1786,21 11 14,ND,54,45,39,55,57,48,36,ND
1787,22 11 14,ND,32,31,29,35,42,33,26,ND
1788,23 11 14,ND,40,41,40,56,54,40,33,ND
1789,24 11 14,ND,53,42,45,53,54,44,38,ND
1790,25 11 14,ND,56,25,26,58,44,52,31,ND
1791,26 11 14,ND,24,22,33,55,46,41,27,ND
1792,27 11 14,ND,42,41,57,62,63,52,39,ND
1793,28 11 14,ND,55,61,58,71,62,56,43,ND
1794,29 11 14,ND,55,44,49,65,64,52,42,ND
1795,30 11 14,ND,48,41,41,69,61,37,37,ND
1796,01 12 14,ND,53,54,44,56,53,52,42,ND
1797,02 12 14,ND,51,84,67,59,52,45,42,ND
1798,03 12 14,ND,53,41,39,57,59,49,36,ND
1799,04 12 14,ND,48,44,77,44,49,49,36,ND
1800,05 12 14,ND,37,34,39,51,45,45,28,ND
1801,06 12 14,ND,44,46,38,67,59,43,37,ND
1802,07 12 14,ND,42,34,33,52,62,40,38,ND
1803,08 12 14,ND,35,44,42,37,49,42,37,ND
1804,09 12 14,ND,31,17,27,45,49,45,30,ND
1805,10 12 14,ND,45,39,62,62,58,55,49,ND
1806,11 12 14,ND,40,40,57,43,49,53,41,ND
1807,12 12 14,ND,52,43,45,71,70,49,33,ND
1808,13 12 14,ND,22,33,34,52,42,34,20,ND
1809,14 12 14,ND,28,37,38,44,43,30,24,ND
1810,15 12 14,ND,53,44,41,58,57,49,35,ND
1811,16 12 14,ND,63,49,70,67,65,58,47,ND
1812,17 12 14,ND,40,28,56,61,63,55,36,ND
1813,18 12 14,ND,42,43,60,64,68,52,39,ND
1814,19 12 14,ND,50,42,56,55,55,46,31,ND
1815,20 12 14,ND,52,35,54,60,65,46,37,ND
1816,21 12 14,ND,46,41,64,66,67,44,37,ND
1817,22 12 14,ND,60,45,71,72,70,58,45,ND
1818,23 12 14,ND,57,47,67,64,63,51,44,ND
1819,24 12 14,ND,44,42,57,53,55,38,32,ND
1820,25 12 14,ND,32,36,53,45,53,42,35,ND
1821,26 12 14,ND,46,40,45,45,51,39,31,ND
1822,27 12 14,ND,48,54,63,67,66,49,38,ND
1823,28 12 14,ND,39,47,53,58,59,41,38,ND
1824,29 12 14,ND,51,43,53,69,67,45,36,ND
1825,30 12 14,ND,42,41,44,57,55,44,35,ND
1826,31 12 14,ND,47,44,61,68,67,40,38,ND
1827,01 1 15,ND,38,41,72,82,62,38,47,ND
1828,02 1 15,ND,35,48,51,55,47,38,29,ND
1829,03 1 15,ND,37,49,56,49,45,37,35,ND
1830,04 1 15,ND,33,46,50,52,38,36,33,ND
1831,05 1 15,ND,39,43,45,43,43,42,31,ND
1832,06 1 15,ND,ND,50,ND,57,62,47,38,ND
1833,07 1 15,ND,ND,50,80,69,69,48,37,ND
1834,08 1 15,ND,ND,58,65,62,58,51,42,ND
1835,09 1 15,ND,ND,61,67,68,69,56,53,ND
1836,10 1 15,ND,ND,61,61,56,63,41,39,ND
1837,11 1 15,ND,ND,48,59,62,57,40,39,ND
1838,12 1 15,ND,ND,45,64,54,51,40,44,ND
1839,13 1 15,ND,ND,46,53,45,51,42,31,ND
1840,14 1 15,ND,ND,32,48,ND,ND,39,29,ND
1841,15 1 15,ND,27,34,54,ND,ND,36,24,ND
1842,16 1 15,ND,52,47,57,5,ND,47,32,ND
1843,17 1 15,ND,35,36,44,28,ND,40,27,ND
1844,18 1 15,ND,19,37,46,29,ND,22,20,ND
1845,19 1 15,ND,52,34,53,47,ND,50,27,ND
1846,20 1 15,ND,41,33,54,44,ND,43,27,ND
1847,21 1 15,ND,37,35,52,33,ND,46,29,ND
1848,22 1 15,ND,19,33,29,22,ND,30,20,ND
1849,23 1 15,ND,42,34,50,53,ND,47,28,ND
1850,24 1 15,ND,46,32,49,46,ND,41,28,ND
1851,25 1 15,ND,44,40,54,44,ND,38,32,ND
1852,26 1 15,ND,45,44,44,40,ND,35,32,ND
1853,27 1 15,ND,46,29,26,48,ND,47,36,ND
1854,28 1 15,ND,61,58,ND,64,ND,55,42,ND
1855,29 1 15,ND,52,51,ND,54,ND,45,38,ND
1856,30 1 15,ND,37,39,31,36,ND,45,25,ND
1857,31 1 15,ND,36,36,42,33,ND,35,21,ND
1858,01 2 15,ND,27,45,47,36,ND,29,24,ND
1859,02 2 15,ND,39,48,74,44,ND,43,33,ND
1860,03 2 15,ND,39,42,53,38,ND,34,32,ND
1861,04 2 15,ND,46,46,53,41,ND,38,34,ND
1862,05 2 15,ND,48,31,59,40,ND,48,38,ND
1863,06 2 15,ND,ND,34,62,39,ND,44,41,ND
1864,07 2 15,ND,ND,29,50,29,ND,35,27,ND
1865,08 2 15,ND,ND,30,42,29,ND,22,19,ND
1866,09 2 15,ND,ND,41,41,21,ND,26,15,ND
1867,10 2 15,ND,24,28,42,29,ND,25,18,ND
1868,11 2 15,ND,46,54,58,43,ND,46,34,ND
1869,12 2 15,ND,47,44,59,50,ND,44,36,ND
1870,13 2 15,ND,52,48,65,48,ND,54,41,ND
1871,14 2 15,ND,55,34,59,50,ND,46,41,ND
1872,15 2 15,ND,36,39,53,31,ND,32,33,ND
1873,16 2 15,ND,44,28,53,43,ND,38,31,ND
1874,17 2 15,ND,38,ND,44,34,ND,37,32,ND
1875,18 2 15,ND,ND,ND,45,19,ND,30,28,ND
1876,19 2 15,ND,ND,7,56,37,ND,35,35,ND
1877,20 2 15,ND,37,40,60,42,ND,36,41,ND
1878,21 2 15,ND,52,58,70,54,ND,37,36,ND
1879,22 2 15,ND,45,48,73,60,ND,38,41,ND
1880,23 2 15,ND,54,46,74,55,ND,46,40,ND
1881,24 2 15,ND,45,46,ND,51,ND,46,43,ND
1882,25 2 15,ND,47,50,61,54,ND,48,39,ND
1883,26 2 15,ND,57,47,70,66,ND,52,38,ND
1884,27 2 15,ND,40,43,68,53,ND,39,38,ND
1885,28 2 15,ND,53,54,60,57,ND,46,35,ND
1886,01 3 15,ND,21,43,56,29,ND,24,27,ND
1887,02 3 15,ND,41,50,58,52,ND,37,28,ND
1888,03 3 15,ND,32,47,54,33,ND,30,24,ND
1889,04 3 15,ND,19,28,22,28,ND,26,15,ND
1890,05 3 15,ND,43,43,43,41,ND,38,31,ND
1891,06 3 15,ND,42,51,65,49,ND,42,37,ND
1892,07 3 15,ND,41,47,65,56,ND,41,33,ND
1893,08 3 15,ND,46,51,66,51,ND,36,37,ND
1894,09 3 15,ND,42,49,57,41,ND,36,29,ND
1895,10 3 15,ND,43,43,52,41,ND,43,36,ND
1896,11 3 15,ND,36,64,57,41,ND,37,35,ND
1897,12 3 15,ND,34,40,54,33,ND,40,30,ND
1898,13 3 15,ND,44,44,54,44,ND,52,35,ND
1899,14 3 15,ND,26,32,44,37,ND,34,28,ND
1900,15 3 15,ND,37,45,69,48,ND,36,33,ND
1901,16 3 15,ND,24,35,50,35,ND,29,26,ND
1902,17 3 15,ND,35,34,53,42,ND,38,29,ND
1903,18 3 15,ND,24,19,33,36,ND,41,25,ND
1904,19 3 15,ND,45,34,42,28,9,48,29,ND
1905,20 3 15,ND,32,34,46,29,40,40,31,ND
1906,21 3 15,ND,32,31,8,32,54,37,27,ND
1907,22 3 15,ND,38,39,ND,50,57,34,29,ND
1908,23 3 15,ND,32,42,ND,40,51,35,31,ND
1909,24 3 15,ND,42,45,ND,34,56,43,40,ND
1910,25 3 15,ND,38,37,14,54,59,47,35,ND
1911,26 3 15,ND,34,39,65,48,59,42,37,ND
1912,27 3 15,ND,51,77,87,67,67,48,40,ND
1913,28 3 15,ND,34,36,55,45,59,44,35,ND
1914,29 3 15,ND,20,26,36,35,16,28,20,ND
1915,30 3 15,ND,37,35,55,48,ND,48,31,ND
1916,31 3 15,ND,48,93,74,57,36,56,46,ND
1917,01 4 15,ND,35,37,59,40,52,45,32,ND
1918,02 4 15,ND,27,32,51,28,38,27,21,ND
1919,03 4 15,ND,21,32,44,28,37,28,26,ND
1920,04 4 15,ND,27,34,49,27,26,34,32,ND
1921,05 4 15,ND,25,40,52,22,25,32,35,ND
1922,06 4 15,ND,43,40,61,44,38,44,37,ND
1923,07 4 15,ND,34,40,57,39,33,41,33,ND
1924,08 4 15,ND,35,41,64,19,68,53,39,ND
1925,09 4 15,ND,48,51,66,49,68,53,43,ND
1926,10 4 15,ND,52,48,66,84,62,57,44,ND
1927,11 4 15,ND,40,36,56,25,58,43,36,ND
1928,12 4 15,ND,34,41,8,37,59,34,31,ND
1929,13 4 15,ND,39,44,45,33,51,39,34,ND
1930,14 4 15,ND,32,43,49,49,49,41,27,ND
1931,15 4 15,ND,24,28,47,36,37,ND,24,ND
1932,16 4 15,ND,20,ND,41,31,32,ND,23,ND
1933,17 4 15,ND,28,ND,54,27,36,ND,30,ND
1934,18 4 15,ND,46,ND,61,41,54,ND,42,ND
1935,19 4 15,ND,17,6,54,27,30,ND,25,ND
1936,20 4 15,ND,34,41,52,36,32,ND,32,ND
1937,21 4 15,ND,40,41,61,31,42,ND,34,ND
1938,22 4 15,ND,47,48,57,37,58,ND,39,ND
1939,23 4 15,ND,56,45,56,41,51,ND,38,ND
1940,24 4 15,ND,49,39,57,26,48,ND,39,ND
1941,25 4 15,ND,52,33,57,22,47,ND,42,ND
1942,26 4 15,ND,43,41,15,34,55,ND,35,ND
1943,27 4 15,ND,54,45,42,ND,54,ND,39,ND
1944,28 4 15,ND,55,51,56,ND,58,ND,39,ND
1945,29 4 15,ND,57,48,56,ND,52,ND,39,ND
1946,30 4 15,ND,56,47,59,ND,56,ND,37,ND
1947,01 5 15,ND,37,36,34,ND,46,ND,33,ND
1948,02 5 15,ND,44,42,31,ND,57,ND,36,ND
1949,03 5 15,ND,22,26,45,ND,42,ND,24,ND
1950,04 5 15,ND,40,44,48,ND,46,ND,34,ND
1951,05 5 15,ND,51,46,61,ND,52,ND,39,ND
1952,06 5 15,ND,40,36,63,ND,54,ND,36,ND
1953,07 5 15,ND,51,46,47,ND,58,ND,32,ND
1954,08 5 15,ND,59,43,59,ND,69,ND,44,ND
1955,09 5 15,ND,52,47,56,ND,66,ND,35,ND
1956,10 5 15,ND,31,39,56,ND,50,ND,31,ND
1957,11 5 15,ND,45,40,61,ND,56,ND,38,ND
1958,12 5 15,ND,55,47,70,ND,65,ND,40,ND
1959,13 5 15,ND,55,44,72,ND,69,ND,40,ND
1960,14 5 15,ND,54,47,65,ND,69,ND,43,ND
1961,15 5 15,42,ND,35,69,ND,62,ND,37,ND
1962,16 5 15,43,ND,43,64,ND,62,ND,35,ND
1963,17 5 15,24,ND,38,56,ND,51,ND,24,ND
1964,18 5 15,33,ND,39,60,ND,44,ND,35,ND
1965,19 5 15,40,ND,43,53,ND,57,ND,36,ND
1966,20 5 15,33,ND,71,52,ND,56,ND,31,ND
1967,21 5 15,35,ND,32,47,ND,42,ND,30,ND
1968,22 5 15,44,37,39,57,ND,60,ND,39,ND
1969,23 5 15,54,ND,49,ND,ND,63,ND,43,ND
1970,24 5 15,27,ND,37,ND,ND,37,ND,26,ND
1971,25 5 15,27,ND,33,22,ND,38,ND,26,ND
1972,26 5 15,43,ND,51,53,ND,52,ND,35,ND
1973,27 5 15,34,ND,39,41,ND,41,ND,28,ND
1974,28 5 15,28,ND,30,42,ND,30,ND,24,ND
1975,29 5 15,45,ND,32,62,ND,60,ND,40,ND
1976,30 5 15,44,50,35,55,ND,26,ND,32,ND
1977,31 5 15,29,45,45,52,ND,ND,ND,26,ND
1978,01 6 15,46,45,41,54,ND,ND,ND,35,ND
1979,02 6 15,45,48,51,65,ND,ND,ND,43,ND
1980,03 6 15,44,50,46,61,ND,ND,ND,38,ND
1981,04 6 15,39,45,47,68,ND,35,ND,37,ND
1982,05 6 15,38,44,48,61,ND,52,ND,33,ND
1983,06 6 15,30,39,64,65,ND,40,ND,33,ND
1984,07 6 15,29,39,35,46,ND,48,ND,30,ND
1985,08 6 15,18,38,23,37,ND,30,ND,17,ND
1986,09 6 15,35,35,36,42,ND,42,ND,30,ND
1987,10 6 15,33,35,47,61,ND,19,ND,36,ND
1988,11 6 15,37,41,49,57,ND,ND,45,36,ND
1989,12 6 15,44,43,58,57,ND,ND,47,38,ND
1990,13 6 15,56,49,44,74,ND,ND,53,51,ND
1991,14 6 15,41,35,61,60,ND,ND,37,36,ND
1992,15 6 15,38,35,46,55,ND,ND,40,40,ND
1993,16 6 15,42,41,39,52,ND,ND,44,36,ND
1994,17 6 15,44,44,64,58,ND,32,47,43,ND
1995,18 6 15,ND,43,84,80,ND,62,ND,47,ND
1996,19 6 15,ND,52,48,65,ND,58,ND,49,ND
1997,20 6 15,ND,46,35,41,ND,54,ND,33,ND
1998,21 6 15,ND,35,50,52,ND,38,ND,33,ND
1999,22 6 15,ND,39,38,46,ND,45,ND,39,ND
2000,23 6 15,ND,44,44,55,ND,69,ND,50,ND
2001,24 6 15,39,45,37,42,ND,52,ND,38,ND
2002,25 6 15,46,53,46,55,ND,59,44,47,ND
2003,26 6 15,45,48,44,45,ND,56,46,40,62
2004,27 6 15,37,48,44,47,ND,54,42,44,54
2005,28 6 15,31,50,43,39,ND,41,30,28,40
2006,29 6 15,29,50,45,56,ND,35,30,30,38
2007,30 6 15,52,48,50,68,ND,59,47,52,62
2008,01 7 15,54,48,67,28,ND,74,57,57,64
2009,02 7 15,52,52,51,77,ND,67,54,49,60
2010,03 7 15,55,50,44,66,ND,65,57,50,64
2011,04 7 15,55,54,84,90,ND,71,57,56,67
2012,05 7 15,47,48,46,79,ND,30,49,42,61
2013,06 7 15,41,48,45,59,ND,39,45,34,58
2014,07 7 15,39,50,38,32,ND,29,38,33,32
2015,08 7 15,37,52,48,49,ND,ND,41,32,32
2016,09 7 15,44,52,67,58,ND,32,40,37,49
2017,10 7 15,52,55,58,67,ND,79,53,44,55
2018,11 7 15,36,50,12,43,ND,46,41,30,45
2019,12 7 15,28,48,3,36,ND,48,31,19,35
2020,13 7 15,31,48,6,42,ND,45,38,26,39
2021,14 7 15,48,52,44,73,ND,70,55,49,52
2022,15 7 15,53,52,50,65,ND,61,61,49,49
2023,16 7 15,40,47,38,58,ND,53,45,40,ND
2024,17 7 15,40,48,46,47,ND,53,44,36,ND
2025,18 7 15,48,50,47,62,ND,62,47,44,58
2026,19 7 15,28,48,46,12,ND,41,32,31,38
2027,20 7 15,17,47,31,ND,ND,28,20,18,23
2028,21 7 15,31,48,42,36,ND,41,34,24,28
2029,22 7 15,32,45,41,45,ND,34,37,29,32
2030,23 7 15,36,48,39,32,ND,37,41,28,30
2031,24 7 15,51,50,50,80,ND,59,53,52,44
2032,25 7 15,52,50,40,ND,ND,66,48,42,56
2033,26 7 15,37,47,45,ND,ND,48,39,35,ND
2034,27 7 15,46,52,49,45,ND,57,47,46,ND
2035,28 7 15,43,51,43,52,ND,51,46,39,ND
2036,29 7 15,31,52,47,51,ND,39,40,32,ND
2037,30 7 15,37,51,64,12,ND,55,48,48,ND
2038,31 7 15,42,52,64,ND,ND,14,45,36,ND
2039,01 8 15,47,50,71,ND,ND,ND,53,47,ND
2040,02 8 15,44,50,44,ND,ND,ND,44,44,ND
2041,03 8 15,45,50,35,ND,ND,ND,45,40,ND
2042,04 8 15,45,50,30,ND,ND,ND,47,39,ND
2043,05 8 15,47,50,33,ND,ND,57,45,44,ND
2044,06 8 15,44,48,37,ND,ND,55,49,37,ND
2045,07 8 15,46,47,43,ND,ND,54,46,46,ND
2046,08 8 15,53,47,41,ND,ND,60,47,48,ND
2047,09 8 15,33,47,41,ND,ND,48,33,30,ND
2048,10 8 15,38,47,32,44,ND,42,37,33,ND
2049,11 8 15,43,48,39,67,71,ND,42,44,ND
2050,12 8 15,40,47,38,54,66,ND,43,41,ND
2051,13 8 15,46,45,52,52,69,ND,49,36,ND
2052,14 8 15,35,44,34,51,64,ND,41,44,ND
2053,15 8 15,36,44,32,52,83,ND,40,27,ND
2054,16 8 15,29,42,46,46,54,ND,31,31,ND
2055,17 8 15,28,42,48,42,53,ND,27,23,ND
2056,18 8 15,36,45,61,71,62,ND,38,35,ND
2057,19 8 15,43,44,64,54,68,ND,41,38,54
2058,20 8 15,41,44,47,43,67,ND,44,33,56
2059,21 8 15,49,47,61,70,73,ND,48,44,51
2060,22 8 15,48,47,67,82,91,75,48,51,64
2061,23 8 15,44,44,77,67,71,61,41,41,51
2062,24 8 15,37,47,45,59,63,ND,38,34,38
2063,25 8 15,43,52,49,66,67,ND,43,39,41
2064,26 8 15,45,48,64,65,77,ND,48,41,49
2065,27 8 15,53,47,58,73,82,35,ND,49,ND
2066,28 8 15,52,46,54,78,87,69,ND,50,ND
2067,29 8 15,53,ND,44,78,78,63,ND,49,51
2068,30 8 15,53,ND,71,97,93,79,ND,45,58
2069,31 8 15,59,ND,64,78,87,81,ND,53,59
2070,01 9 15,54,ND,58,72,72,64,47,48,54
2071,02 9 15,ND,ND,54,46,73,63,48,45,53
2072,03 9 15,ND,ND,54,50,79,59,52,45,52
2073,04 9 15,46,ND,52,63,76,54,48,46,53
2074,05 9 15,54,ND,71,84,88,72,53,52,56
2075,06 9 15,40,ND,77,75,71,64,39,48,53
2076,07 9 15,46,ND,48,71,72,62,48,40,47
2077,08 9 15,46,ND,87,65,73,62,49,41,53
2078,09 9 15,42,ND,46,50,59,58,41,32,49
2079,10 9 15,38,ND,39,42,65,74,46,33,42
2080,11 9 15,47,ND,12,57,74,58,43,49,42
2081,12 9 15,48,ND,ND,100,83,72,51,52,52
2082,13 9 15,45,ND,ND,93,93,77,46,44,ND
2083,14 9 15,54,ND,47,81,85,78,54,53,ND
2084,15 9 15,55,ND,90,86,95,88,60,54,57
2085,16 9 15,54,ND,87,97,91,85,54,56,58
2086,17 9 15,45,ND,74,61,72,64,51,41,45
2087,18 9 15,32,ND,80,55,63,44,41,27,31
2088,19 9 15,33,ND,77,52,61,45,35,31,35
2089,20 9 15,36,ND,61,55,60,45,35,34,36
2090,21 9 15,44,ND,100,80,78,55,46,39,46
2091,22 9 15,45,ND,87,62,68,55,48,45,44
2092,23 9 15,43,ND,71,42,65,55,43,41,40
2093,24 9 15,51,ND,84,61,81,ND,52,50,52
2094,25 9 15,49,ND,90,74,65,ND,52,48,48
2095,26 9 15,50,ND,84,51,87,ND,52,45,55
2096,27 9 15,42,ND,48,ND,72,ND,45,40,42
2097,28 9 15,48,ND,87,9,75,ND,47,45,47
2098,29 9 15,41,ND,58,40,65,ND,47,44,45
2099,30 9 15,30,ND,47,38,3,ND,34,29,31
2100,01 10 15,28,ND,64,37,ND,ND,37,25,29
2101,02 10 15,42,ND,47,74,28,ND,45,35,35
2102,03 10 15,40,ND,93,53,75,ND,40,37,39
2103,04 10 15,32,ND,58,57,66,ND,34,33,37
2104,05 10 15,39,ND,45,57,11,58,40,37,45
2105,06 10 15,36,40,80,53,ND,52,42,36,43
2106,07 10 15,50,40,97,56,ND,58,48,41,44
2107,08 10 15,45,38,57,58,ND,70,50,41,54
2108,09 10 15,46,38,48,54,ND,59,49,44,48
2109,10 10 15,41,33,97,53,ND,62,44,38,38
2110,11 10 15,23,20,39,27,ND,51,29,23,28
2111,12 10 15,35,35,51,32,ND,45,32,27,ND
2112,13 10 15,34,36,43,27,ND,42,37,29,ND
2113,14 10 15,36,28,40,38,ND,40,38,32,ND
2114,15 10 15,31,25,45,39,ND,39,34,24,24
2115,16 10 15,31,25,34,24,ND,32,39,26,24
2116,17 10 15,47,37,64,41,ND,50,48,33,39
2117,18 10 15,33,26,71,32,ND,44,33,29,36
2118,19 10 15,44,39,5,41,ND,55,49,36,41
2119,20 10 15,40,34,61,34,ND,54,42,33,41
2120,21 10 15,44,43,87,40,ND,58,45,41,46
2121,22 10 15,47,39,61,42,ND,52,54,35,50
2122,23 10 15,44,38,51,42,ND,53,41,28,43
2123,24 10 15,42,26,24,36,ND,55,36,26,33
2124,25 10 15,24,14,15,12,ND,30,18,17,25
2125,26 10 15,35,29,24,36,ND,54,37,28,ND
2126,27 10 15,40,33,31,45,ND,49,43,36,36
2127,28 10 15,58,42,34,42,ND,57,48,42,41
2128,29 10 15,38,34,36,42,ND,54,39,36,44
2129,30 10 15,42,25,28,54,ND,39,36,32,35
2130,31 10 15,51,34,30,55,ND,55,43,34,43
2131,01 11 15,27,18,14,11,ND,30,29,22,19
2132,02 11 15,18,15,13,ND,ND,29,21,15,18
2133,03 11 15,39,28,24,32,ND,43,47,33,33
2134,04 11 15,44,35,25,29,ND,49,52,38,38
2135,05 11 15,43,30,28,39,ND,52,48,37,36
2136,06 11 15,33,24,23,27,ND,37,47,25,ND
2137,07 11 15,ND,21,ND,27,ND,33,32,24,ND
2138,08 11 15,ND,33,ND,38,ND,55,46,33,ND
2139,09 11 15,ND,37,27,45,ND,52,53,37,ND
2140,10 11 15,54,41,38,43,ND,51,54,43,ND
2141,11 11 15,50,34,40,35,ND,49,53,43,ND
2142,12 11 15,49,41,55,45,ND,58,55,49,ND
2143,13 11 15,53,44,49,52,ND,55,58,47,ND
2144,14 11 15,46,42,39,34,ND,53,46,35,44
2145,15 11 15,46,31,31,30,ND,50,40,26,42
2146,16 11 15,40,26,32,33,ND,39,33,30,35
2147,17 11 15,36,18,23,38,ND,34,36,31,22
2148,18 11 15,38,30,19,25,ND,41,47,24,28
2149,19 11 15,40,31,25,31,ND,44,ND,27,ND
2150,20 11 15,38,32,29,38,ND,43,42,33,ND
2151,21 11 15,39,33,31,55,ND,64,42,39,ND
2152,22 11 15,38,24,24,44,ND,36,29,28,ND
2153,23 11 15,51,39,35,37,ND,52,48,37,ND
2154,24 11 15,55,33,35,42,ND,51,54,35,ND
2155,25 11 15,47,38,33,42,73,52,50,38,40
2156,26 11 15,52,45,42,40,72,61,53,42,ND
2157,27 11 15,55,47,44,50,ND,60,53,47,ND
2158,28 11 15,56,39,40,28,ND,53,51,39,ND
2159,29 11 15,36,30,35,44,ND,52,39,34,ND
2160,30 11 15,49,34,45,40,ND,54,45,40,ND
2161,01 12 15,45,36,53,43,ND,54,46,40,44
2162,02 12 15,56,45,52,54,ND,59,53,46,51
2163,03 12 15,62,55,49,60,89,77,59,53,62
2164,04 12 15,59,53,58,69,3,80,56,60,63
2165,05 12 15,50,48,48,58,ND,71,53,47,58
2166,06 12 15,40,40,45,39,64,57,39,39,52
