_id,id,Fecha,ERA - Obrero,La Flora,Pance,Univalle,Base Aerea,Compartir,La Ermita,Cañav eralejo,Transitoria
3021,3021,2018-09-04T00:00:00,45,38,31,94,68,48,42,34,12
3022,3022,2018-10-04T00:00:00,43,41,27,92,69,ND,41,31,10
3023,3023,2018-11-04T00:00:00,47,44,22,82,81,49,47,36,10
3024,3024,2018-12-04T00:00:00,45,35,22,75,73,45,40,31,9
3025,3025,2018-04-13T00:00:00,60,54,25,84,91,60,53,43,16
3026,3026,2018-04-14T00:00:00,47,36,23,80,70,44,41,30,10
3027,3027,2018-04-15T00:00:00,51,45,29,89,75,54,46,38,12
3028,3028,2018-04-16T00:00:00,44,37,29,86,68,44,35,33,11
3029,3029,2018-04-17T00:00:00,57,41,29,85,85,54,48,37,13
3030,3030,2018-04-18T00:00:00,57,49,30,98,83,ND,55,48,14
3031,3031,2018-04-19T00:00:00,63,51,45,126,84,ND,58,68,ND
3032,3032,2018-04-20T00:00:00,56,ND,34,92,81,49,53,58,ND
3033,3033,2018-04-21T00:00:00,61,ND,41,104,13,59,55,64,28
3034,3034,2018-04-22T00:00:00,58,ND,45,104,14,46,52,60,25
3035,3035,2018-04-23T00:00:00,47,ND,30,86,12,34,40,49,18
3036,3036,2018-04-24T00:00:00,52,ND,28,80,84,41,47,46,19
3037,3037,2018-04-25T00:00:00,54,ND,23,86,79,46,48,49,22
3038,3038,2018-04-26T00:00:00,58,ND,34,99,85,49,49,45,23
3039,3039,2018-04-27T00:00:00,53,ND,27,81,73,47,46,47,21
3040,3040,2018-04-28T00:00:00,54,ND,23,81,73,38,47,40,ND
3041,3041,2018-04-29T00:00:00,55,ND,21,90,88,40,50,41,ND
3042,3042,2018-04-30T00:00:00,56,ND,34,84,14,45,46,43,ND
3043,3043,2018-01-05T00:00:00,53,ND,35,93,16,38,42,46,ND
3044,3044,2018-02-05T00:00:00,51,ND,27,35,14,43,47,38,ND
3045,3045,2018-03-05T00:00:00,51,15,28,23,11,42,49,40,21
3046,3046,2018-04-05T00:00:00,57,14,26,29,12,42,52,40,22
3047,3047,2018-05-05T00:00:00,50,17,28,ND,80,32,45,37,16
3048,3048,2018-06-05T00:00:00,47,9,23,ND,74,38,40,41,21
3049,3049,2018-07-05T00:00:00,33,ND,13,ND,73,21,32,27,12
3050,3050,2018-08-05T00:00:00,43,ND,14,22,75,22,42,29,13
3051,3051,2018-09-05T00:00:00,10,ND,21,27,71,27,52,38,17
3052,3052,2018-10-05T00:00:00,11,ND,ND,28,65,26,40,36,16
3053,3053,2018-11-05T00:00:00,11,ND,27,90,74,38,51,45,22
3054,3054,2018-12-05T00:00:00,11,ND,28,85,71,43,48,40,21
3055,3055,2018-05-13T00:00:00,3,ND,23,81,64,40,44,34,21
3056,3056,2018-05-14T00:00:00,ND,ND,18,80,65,32,30,31,16
3057,3057,2018-05-15T00:00:00,ND,ND,19,81,69,32,39,36,17
3058,3058,2018-05-16T00:00:00,9,ND,25,71,69,45,46,37,21
3059,3059,2018-05-17T00:00:00,58,ND,23,55,79,49,57,1,24
3060,3060,2018-05-18T00:00:00,51,ND,27,24,73,46,53,0,19
3061,3061,2018-05-19T00:00:00,53,ND,21,63,79,38,49,1,17
3062,3062,2018-05-20T00:00:00,52,ND,17,62,76,16,45,ND,14
3063,3063,2018-05-21T00:00:00,41,ND,15,60,52,10,37,0,16
3064,3064,2018-05-22T00:00:00,55,14,27,ND,ND,42,53,1,23
3065,3065,2018-05-23T00:00:00,54,9,22,ND,62,34,53,38,17
3066,3066,2018-05-24T00:00:00,52,21,20,ND,85,46,56,43,ND
3067,3067,2018-05-25T00:00:00,53,43,26,24,68,42,53,44,ND
3068,3068,2018-05-26T00:00:00,52,11,27,60,75,41,49,39,ND
3069,3069,2018-05-27T00:00:00,47,11,18,62,68,31,42,30,ND
3070,3070,2018-05-28T00:00:00,27,ND,13,54,50,ND,24,20,ND
3071,3071,2018-05-29T00:00:00,54,ND,20,57,81,56,52,39,ND
3072,3072,2018-05-30T00:00:00,49,44,23,61,79,35,49,36,ND
3073,3073,2018-05-31T00:00:00,55,54,ND,ND,87,58,54,45,ND
3074,3074,2018-01-06T00:00:00,50,41,10,ND,75,35,48,37,ND
3075,3075,2018-02-06T00:00:00,57,47,ND,31,87,49,54,45,ND
3076,3076,2018-03-06T00:00:00,53,40,ND,69,93,43,48,39,ND
3077,3077,2018-04-06T00:00:00,44,35,ND,63,73,36,34,33,ND
3078,3078,2018-05-06T00:00:00,51,35,ND,72,70,41,47,40,ND
3079,3079,2018-06-06T00:00:00,48,36,22,70,73,43,49,ND,ND
3080,3080,2018-07-06T00:00:00,43,34,14,54,68,40,45,ND,ND
3081,3081,2018-08-06T00:00:00,52,40,19,73,72,50,51,36,ND
3082,3082,2018-09-06T00:00:00,55,44,47,79,84,54,51,39,ND
3083,3083,2018-10-06T00:00:00,55,35,23,78,80,43,41,35,ND
3084,3084,2018-11-06T00:00:00,34,26,14,ND,75,25,27,23,ND
3085,3085,2018-12-06T00:00:00,42,28,22,ND,59,26,42,ND,ND
3086,3086,2018-06-13T00:00:00,45,36,35,87,69,39,48,1,ND
3087,3087,2018-06-14T00:00:00,52,47,40,101,84,51,48,40,ND
3088,3088,2018-06-15T00:00:00,52,43,28,86,78,46,51,37,ND
3089,3089,2018-06-16T00:00:00,52,41,40,89,77,45,52,40,ND
3090,3090,2018-06-17T00:00:00,51,41,40,90,76,48,45,41,ND
3091,3091,2018-06-18T00:00:00,54,39,41,85,75,51,43,44,ND
3092,3092,2018-06-19T00:00:00,56,47,35,82,78,55,52,43,ND
3093,3093,2018-06-20T00:00:00,49,37,31,78,70,46,46,34,ND
3094,3094,2018-06-21T00:00:00,51,ND,36,84,67,43,48,43,ND
3095,3095,2018-06-22T00:00:00,64,ND,42,87,79,65,55,45,ND
3096,3096,2018-06-23T00:00:00,61,43,51,95,72,56,53,45,ND
3097,3097,2018-06-24T00:00:00,47,28,27,80,59,47,41,36,ND
3098,3098,2018-06-25T00:00:00,49,37,30,82,60,39,41,35,ND
3099,3099,2018-06-26T00:00:00,56,48,29,74,76,46,53,36,ND
3100,3100,2018-06-27T00:00:00,52,44,38,77,70,57,52,34,ND
3101,3101,2018-06-28T00:00:00,40,31,11,74,9,30,40,0,ND
3102,3102,2018-06-29T00:00:00,34,32,15,81,54,35,43,23,ND
3103,3103,2018-06-30T00:00:00,32,31,9,78,52,35,43,26,ND
3104,3104,2018-01-07T00:00:00,41,31,20,85,57,37,40,34,ND
3105,3105,2018-02-07T00:00:00,28,26,19,75,46,29,30,24,ND
3106,3106,2018-03-07T00:00:00,34,31,26,86,38,35,41,31,ND
3107,3107,2018-04-07T00:00:00,49,45,39,92,66,54,49,38,ND
3108,3108,2018-05-07T00:00:00,55,45,43,96,72,55,55,47,ND
3109,3109,2018-06-07T00:00:00,54,44,43,93,66,52,53,46,ND
3110,3110,2018-07-07T00:00:00,52,45,51,98,65,52,53,42,ND
3111,3111,2018-08-07T00:00:00,48,43,36,98,71,51,49,35,ND
3112,3112,2018-09-07T00:00:00,43,44,43,97,65,50,46,37,ND
3113,3113,2018-10-07T00:00:00,47,45,48,98,63,51,51,37,ND
3114,3114,2018-11-07T00:00:00,40,38,29,91,55,35,45,31,ND
3115,3115,2018-12-07T00:00:00,52,47,49,91,21,51,54,40,ND
3116,3116,2018-07-13T00:00:00,51,46,43,96,63,46,54,42,ND
3117,3117,2018-07-14T00:00:00,51,43,45,88,64,50,54,38,ND
3118,3118,2018-07-15T00:00:00,39,37,32,80,53,42,41,34,ND
3119,3119,2018-07-16T00:00:00,36,36,24,70,52,37,41,27,ND
3120,3120,2018-07-17T00:00:00,46,42,38,85,68,54,47,31,ND
3121,3121,2018-07-18T00:00:00,44,41,40,90,65,59,48,36,ND
3122,3122,2018-07-19T00:00:00,42,47,36,85,58,49,48,34,ND
3123,3123,2018-07-20T00:00:00,44,43,47,76,52,34,49,40,ND
3124,3124,2018-07-21T00:00:00,36,33,36,68,48,35,39,33,ND
3125,3125,2018-07-22T00:00:00,34,33,44,66,53,36,40,35,ND
3126,3126,2018-07-23T00:00:00,42,48,34,66,57,45,46,34,ND
3127,3127,2018-07-24T00:00:00,39,38,36,64,58,42,43,27,ND
3128,3128,2018-07-25T00:00:00,47,46,28,76,85,57,53,34,ND
3129,3129,2018-07-26T00:00:00,42,35,ND,79,69,49,43,31,ND
3130,3130,2018-07-27T00:00:00,61,52,51,ND,95,76,51,36,ND
3131,3131,2018-07-28T00:00:00,56,38,37,ND,73,43,49,33,ND
3132,3132,2018-07-29T00:00:00,41,26,33,ND,57,37,42,29,ND
3133,3133,2018-07-30T00:00:00,32,27,33,ND,53,29,35,25,ND
3134,3134,2018-07-31T00:00:00,30,23,17,18,50,23,34,21,ND
3135,3135,2018-01-08T00:00:00,51,29,26,75,54,33,46,35,ND
3136,3136,2018-02-08T00:00:00,46,31,28,82,61,36,48,33,ND
3137,3137,2018-03-08T00:00:00,47,32,36,74,64,46,51,38,ND
3138,3138,2018-04-08T00:00:00,42,27,22,65,56,38,42,27,ND
3139,3139,2018-05-08T00:00:00,29,20,19,ND,49,29,30,21,ND
3140,3140,2018-06-08T00:00:00,48,36,29,32,16,52,47,35,ND
3141,3141,2018-07-08T00:00:00,47,36,ND,82,19,46,48,38,ND
3142,3142,2018-08-08T00:00:00,47,34,ND,78,16,44,50,37,ND
3143,3143,2018-09-08T00:00:00,51,35,ND,81,15,50,51,37,ND
3144,3144,2018-10-08T00:00:00,54,42,46,80,13,56,55,41,ND
3145,3145,2018-11-08T00:00:00,58,52,38,78,60,61,56,45,ND
3146,3146,2018-12-08T00:00:00,58,50,42,ND,57,51,56,43,ND
3147,3147,2018-08-13T00:00:00,48,32,44,ND,56,44,49,43,ND
3148,3148,2018-08-14T00:00:00,48,28,29,79,61,39,49,42,ND
3149,3149,2018-08-15T00:00:00,48,33,25,77,74,44,47,36,ND
3150,3150,2018-08-16T00:00:00,57,44,36,88,87,69,59,48,ND
3151,3151,2018-08-17T00:00:00,58,47,31,94,89,68,60,51,ND
3152,3152,2018-08-18T00:00:00,56,46,55,102,80,61,55,53,ND
3153,3153,2018-08-19T00:00:00,53,29,47,85,70,54,48,51,ND
3154,3154,2018-08-20T00:00:00,47,30,40,82,67,59,40,49,ND
3155,3155,2018-08-21T00:00:00,40,33,ND,85,64,52,41,1,ND
3156,3156,2018-08-22T00:00:00,51,34,ND,90,73,54,51,0,ND
3157,3157,2018-08-23T00:00:00,51,37,ND,93,72,60,52,0,ND
3158,3158,2018-08-24T00:00:00,54,36,39,87,65,54,51,50,ND
3159,3159,2018-08-25T00:00:00,52,31,34,77,66,53,48,50,ND
3160,3160,2018-08-26T00:00:00,46,31,40,87,62,54,45,39,ND
3161,3161,2018-08-27T00:00:00,40,28,31,83,56,56,36,33,ND
3162,3162,2018-08-28T00:00:00,51,33,35,ND,66,61,52,44,ND
3163,3163,2018-08-29T00:00:00,53,35,46,ND,16,62,53,47,ND
3164,3164,2018-08-30T00:00:00,49,31,39,34,52,53,48,41,ND
3165,3165,2018-08-31T00:00:00,52,32,51,88,55,61,50,49,ND
3166,3166,2018-01-09T00:00:00,46,30,40,83,ND,51,44,54,ND
3167,3167,2018-02-09T00:00:00,44,33,24,81,ND,46,37,40,ND
3168,3168,2018-03-09T00:00:00,38,26,29,32,ND,55,37,35,ND
3169,3169,2018-04-09T00:00:00,52,32,33,65,60,58,52,43,ND
3170,3170,2018-05-09T00:00:00,44,28,27,64,57,ND,49,43,ND
3171,3171,2018-06-09T00:00:00,47,31,36,68,58,39,47,40,ND
3172,3172,2018-07-09T00:00:00,44,32,33,25,51,35,45,39,ND
3173,3173,2018-08-09T00:00:00,53,31,35,38,58,43,47,43,ND
3174,3174,2018-09-09T00:00:00,52,35,42,30,73,53,46,43,ND
3175,3175,2018-10-09T00:00:00,53,31,25,37,61,53,42,44,ND
3176,3176,2018-11-09T00:00:00,57,27,53,73,62,57,53,47,ND
3177,3177,2018-12-09T00:00:00,61,20,44,75,64,68,54,46,ND
3178,3178,2018-09-13T00:00:00,49,8,ND,22,51,58,42,38,ND
3179,3179,2018-09-14T00:00:00,34,33,ND,ND,45,50,29,25,ND
3180,3180,2018-09-15T00:00:00,36,21,ND,ND,ND,51,34,22,ND
3181,3181,2018-09-16T00:00:00,39,20,ND,ND,12,51,34,24,ND
3182,3182,2018-09-17T00:00:00,53,33,ND,38,55,60,47,38,ND
3183,3183,2018-09-18T00:00:00,53,40,ND,73,61,53,45,38,ND
3184,3184,2018-09-19T00:00:00,55,37,31,63,58,52,49,35,ND
3185,3185,2018-09-20T00:00:00,61,43,36,68,75,57,54,41,ND
3186,3186,2018-09-21T00:00:00,54,40,35,68,61,56,51,42,ND
3187,3187,2018-09-22T00:00:00,52,39,33,66,55,54,48,39,ND
3188,3188,2018-09-23T00:00:00,49,38,35,65,59,51,46,35,ND
3189,3189,2018-09-24T00:00:00,49,33,30,62,18,50,43,33,ND
3190,3190,2018-09-25T00:00:00,59,39,44,77,76,61,53,39,ND
3191,3191,2018-09-26T00:00:00,59,40,47,81,81,62,53,44,ND
3192,3192,2018-09-27T00:00:00,46,39,32,69,69,53,44,40,ND
3193,3193,2018-09-28T00:00:00,48,32,33,65,69,61,48,36,ND
3194,3194,2018-09-29T00:00:00,47,30,29,67,70,62,44,37,ND
3195,3195,2018-09-30T00:00:00,52,32,27,61,75,80,48,35,ND
3196,3196,2018-01-10T00:00:00,35,26,28,59,58,45,29,29,ND
3197,3197,2018-02-10T00:00:00,51,31,27,61,61,49,39,31,ND
3198,3198,2018-03-10T00:00:00,43,12,31,72,ND,49,37,29,ND
3199,3199,2018-04-10T00:00:00,33,21,37,ND,ND,50,32,29,ND
3200,3200,2018-05-10T00:00:00,26,20,21,64,51,40,29,16,ND
3201,3201,2018-06-10T00:00:00,45,21,26,71,57,49,37,30,ND
3202,3202,2018-07-10T00:00:00,53,23,35,91,67,54,50,42,ND
3203,3203,2018-08-10T00:00:00,45,9,24,83,62,51,39,33,ND
3204,3204,2018-09-10T00:00:00,61,18,26,80,83,66,58,46,ND
3205,3205,2018-10-10T00:00:00,44,13,23,71,64,50,39,29,ND
3206,3206,2018-11-10T00:00:00,36,13,22,72,61,49,32,26,ND
3207,3207,2018-12-10T00:00:00,45,20,31,87,73,61,40,39,ND
3208,3208,2018-10-13T00:00:00,41,21,23,77,59,48,38,30,ND
3209,3209,2018-10-14T00:00:00,45,18,30,74,66,54,41,34,ND
3210,3210,2018-10-15T00:00:00,46,18,31,76,58,50,38,31,ND
3211,3211,2018-10-16T00:00:00,43,15,29,72,56,51,37,32,ND
3212,3212,2018-10-17T00:00:00,47,20,28,73,56,52,44,33,ND
3213,3213,2018-10-18T00:00:00,48,16,32,74,61,56,44,29,ND
3214,3214,2018-10-19T00:00:00,42,19,29,74,66,54,40,31,ND
3215,3215,2018-10-20T00:00:00,38,15,36,82,66,52,37,31,ND
3216,3216,2018-10-21T00:00:00,43,14,20,ND,65,ND,41,29,ND
3217,3217,2018-10-22T00:00:00,31,19,16,ND,57,19,34,22,ND
3218,3218,2018-10-23T00:00:00,38,18,19,68,57,48,38,25,ND
3219,3219,2018-10-24T00:00:00,41,15,25,67,56,49,40,26,ND
3220,3220,2018-10-25T00:00:00,49,14,25,74,69,62,46,33,ND
3221,3221,2018-10-26T00:00:00,51,ND,31,81,67,57,46,33,ND
3222,3222,2018-10-27T00:00:00,33,ND,18,72,62,52,37,26,ND
3223,3223,2018-10-28T00:00:00,41,ND,17,66,69,51,38,27,ND
3224,3224,2018-10-29T00:00:00,37,ND,21,69,56,50,36,27,ND
3225,3225,2018-10-30T00:00:00,59,ND,24,75,ND,67,61,43,ND
3226,3226,2018-10-31T00:00:00,40,ND,23,72,59,55,42,32,ND
3227,3227,2018-01-11T00:00:00,44,ND,21,76,64,53,45,33,ND
3228,3228,2018-02-11T00:00:00,44,ND,17,68,63,54,41,27,ND
3229,3229,2018-03-11T00:00:00,34,ND,12,65,59,51,35,0,ND
3230,3230,2018-04-11T00:00:00,42,ND,16,65,69,57,40,0,ND
3231,3231,2018-05-11T00:00:00,25,ND,ND,59,51,37,21,0,ND
3232,3232,2018-06-11T00:00:00,48,ND,ND,73,73,57,43,0,ND
3233,3233,2018-07-11T00:00:00,45,ND,28,76,74,62,2,0,ND
3234,3234,2018-08-11T00:00:00,47,ND,33,82,73,61,3,0,ND
3235,3235,2018-09-11T00:00:00,46,ND,9,73,69,60,2,34,ND
3236,3236,2018-10-11T00:00:00,51,ND,26,74,65,52,3,38,ND
3237,3237,2018-11-11T00:00:00,48,ND,26,78,73,55,1,37,ND
3238,3238,2018-12-11T00:00:00,33,ND,18,69,62,47,2,24,ND
3239,3239,2018-11-13T00:00:00,48,ND,20,73,60,51,2,37,ND
3240,3240,2018-11-14T00:00:00,52,9,23,73,64,57,1,38,ND
3241,3241,2018-11-15T00:00:00,54,17,29,81,77,71,3,37,ND
3242,3242,2018-11-16T00:00:00,53,23,40,89,78,74,2,39,ND
3243,3243,2018-11-17T00:00:00,54,7,44,87,80,64,1,41,ND
3244,3244,2018-11-18T00:00:00,53,15,45,83,80,63,1,47,ND
3245,3245,2018-11-19T00:00:00,10,12,24,81,59,51,3,29,ND
3246,3246,2018-11-20T00:00:00,ND,16,24,84,72,56,2,31,ND
3247,3247,2018-11-21T00:00:00,8,13,27,87,69,54,2,32,ND
3248,3248,2018-11-22T00:00:00,48,13,25,76,62,53,2,0,ND
3249,3249,2018-11-23T00:00:00,43,9,27,81,64,58,2,0,ND
3250,3250,2018-11-24T00:00:00,42,9,24,84,66,55,ND,0,ND
3251,3251,2018-11-25T00:00:00,39,14,22,70,65,56,ND,0,ND
3252,3252,2018-11-26T00:00:00,35,4,18,71,56,49,ND,0,ND
3253,3253,2018-11-27T00:00:00,29,13,16,67,53,38,ND,0,ND
3254,3254,2018-11-28T00:00:00,41,16,24,83,75,66,ND,32,ND
3255,3255,2018-11-29T00:00:00,14,ND,34,99,86,80,ND,49,ND
3256,3256,2018-11-30T00:00:00,ND,8,29,89,79,68,ND,41,ND
3257,3257,2018-01-12T00:00:00,34,11,11,67,60,50,ND,26,ND
3258,3258,2018-02-12T00:00:00,39,12,17,73,71,55,ND,32,ND
3259,3259,2018-03-12T00:00:00,40,19,19,71,60,52,ND,35,ND
3260,3260,2018-04-12T00:00:00,43,13,23,73,62,50,ND,33,ND
3261,3261,2018-05-12T00:00:00,33,10,21,67,54,49,ND,22,ND
3262,3262,2018-06-12T00:00:00,30,16,15,60,52,41,ND,19,ND
3263,3263,2018-07-12T00:00:00,35,10,19,73,63,54,ND,27,ND
3264,3264,2018-08-12T00:00:00,53,20,27,79,80,65,ND,36,ND
3265,3265,2018-09-12T00:00:00,50,24,32,88,79,58,ND,34,ND
3266,3266,2018-10-12T00:00:00,55,22,36,95,84,65,ND,41,ND
3267,3267,2018-11-12T00:00:00,60,14,50,95,80,59,55,ND,ND
3268,3268,2018-12-12T00:00:00,64,25,54,103,6,62,58,1,ND
3269,3269,2018-12-13T00:00:00,61,22,46,90,6,61,56,1,ND
3270,3270,2018-12-14T00:00:00,53,12,51,92,72,63,49,1,ND
3271,3271,2018-12-15T00:00:00,62,57,29,87,124,73,61,45,ND
3272,3272,2018-12-16T00:00:00,61,48,0,99,87,64,56,47,ND
3273,3273,2018-12-17T00:00:00,52,40,24,28,65,64,46,39,ND
3274,3274,2018-12-18T00:00:00,52,43,39,73,63,61,47,39,ND
3275,3275,2018-12-19T00:00:00,56,49,47,74,82,77,54,43,ND
3276,3276,2018-12-20T00:00:00,55,50,36,72,73,67,54,43,ND
3277,3277,2018-12-21T00:00:00,43,52,25,61,57,53,44,34,ND
3278,3278,2018-12-22T00:00:00,61,51,24,63,85,58,56,43,ND
3279,3279,2018-12-23T00:00:00,58,48,32,69,91,65,54,44,ND
3280,3280,2018-12-24T00:00:00,56,43,39,77,81,56,53,41,ND
3281,3281,2018-12-25T00:00:00,57,42,41,79,83,57,53,44,ND
3282,3282,2018-12-26T00:00:00,54,34,39,73,68,55,45,ND,ND
3283,3283,2018-12-27T00:00:00,62,43,47,75,70,58,55,ND,ND
3284,3284,2018-12-28T00:00:00,65,45,ND,77,67,62,55,ND,ND
3285,3285,2018-12-29T00:00:00,64,45,32,69,88,61,54,ND,ND
3286,3286,2018-12-30T00:00:00,57,38,39,74,72,54,48,ND,ND
3287,3287,2018-12-31T00:00:00,54,35,36,73,66,48,45,ND,ND
3288,3288,2019-01-01T00:00:00,25,39,34,83,113,61,51,NA,NA
3289,3289,2019-02-01T00:00:00,19,31,32,65,64,43,40,NA,NA
3290,3290,2019-03-01T00:00:00,22,38,28,67,66,35,46,NA,NA
3291,3291,2019-04-01T00:00:00,23,41,43,82,62,29,47,NA,NA
3292,3292,2019-05-01T00:00:00,18,35,43,86,71,28,50,44,NA
3293,3293,2019-06-01T00:00:00,14,32,34,77,72,19,45,38,NA
3294,3294,2019-07-01T00:00:00,7,NA,23,66,63,10,37,32,NA
3295,3295,2019-08-01T00:00:00,14,NA,21,69,61,19,42,34,NA
3296,3296,2019-09-01T00:00:00,6,20,19,58,51,12,33,27,NA
3297,3297,2019-10-01T00:00:00,13,33,18,64,68,20,40,30,NA
3298,3298,2019-11-01T00:00:00,18,31,27,65,71,24,45,28,NA
3299,3299,2019-12-01T00:00:00,15,39,31,74,74,25,50,32,NA
3300,3300,2019-01-13T00:00:00,14,29,26,18,59,20,38,30,NA
3301,3301,2019-01-14T00:00:00,11,22,19,0,48,18,31,18,NA
3302,3302,2019-01-15T00:00:00,18,35,29,59,62,24,42,28,NA
3303,3303,2019-01-16T00:00:00,10,36,36,64,65,17,42,33,NA
3304,3304,2019-01-17T00:00:00,19,39,38,64,61,28,44,33,NA
3305,3305,2019-01-18T00:00:00,14,40,46,70,67,19,44,43,NA
3306,3306,2019-01-19T00:00:00,18,43,54,82,72,24,46,47,NA
3307,3307,2019-01-20T00:00:00,10,34,48,69,63,12,41,40,NA
3308,3308,2019-01-21T00:00:00,20,26,37,58,56,23,36,33,NA
3309,3309,2019-01-22T00:00:00,23,32,44,70,64,24,43,40,NA
3310,3310,2019-01-23T00:00:00,23,35,43,71,68,57,46,40,NA
3311,3311,2019-01-24T00:00:00,20,41,45,72,79,75,51,41,NA
3312,3312,2019-01-25T00:00:00,21,39,46,74,76,74,49,39,NA
3313,3313,2019-01-26T00:00:00,21,34,44,72,66,65,45,44,NA
3314,3314,2019-01-27T00:00:00,17,34,42,71,62,65,44,45,NA
3315,3315,2019-01-28T00:00:00,6,23,29,56,52,50,32,31,NA
3316,3316,2019-01-29T00:00:00,19,32,36,65,63,60,41,30,NA
3317,3317,2019-01-30T00:00:00,14,31,46,78,71,66,44,38,NA
3318,3318,2019-01-31T00:00:00,14,32,35,61,58,52,38,32,NA
3319,3319,2019-01-02T00:00:00,9,39,30,61,65,60,36,30,NA
3320,3320,2019-02-02T00:00:00,18,40,29,67,80,66,48,39,NA
3321,3321,2019-03-02T00:00:00,17,32,33,70,66,58,41,35,NA
3322,3322,2019-04-02T00:00:00,12,35,42,71,66,66,46,34,NA
3323,3323,2019-05-02T00:00:00,17,39,54,84,86,83,57,47,NA
3324,3324,2019-06-02T00:00:00,17,36,57,85,83,72,58,49,NA
3325,3325,2019-07-02T00:00:00,11,33,42,68,72,64,53,38,NA
3326,3326,2019-08-02T00:00:00,37,26,29,62,63,57,41,29,NA
3327,3327,2019-09-02T00:00:00,55,32,31,64,73,63,53,33,NA
3328,3328,2019-10-02T00:00:00,40,28,29,62,59,55,39,26,NA
3329,3329,2019-11-02T00:00:00,44,22,33,35,51,54,39,31,NA
3330,3330,2019-12-02T00:00:00,47,24,34,65,63,59,42,33,NA
3331,3331,2019-02-13T00:00:00,56,39,45,73,71,65,47,40,NA
3332,3332,2019-02-14T00:00:00,53,38,43,66,69,69,50,38,NA
3333,3333,2019-02-15T00:00:00,57,38,49,77,75,77,52,40,NA
3334,3334,2019-02-16T00:00:00,56,36,46,65,65,74,50,37,NA
3335,3335,2019-02-17T00:00:00,46,30,38,62,57,61,41,33,NA
3336,3336,2019-02-18T00:00:00,28,NA,27,54,46,47,31,19,NA
3337,3337,2019-02-19T00:00:00,47,NA,32,61,64,53,42,31,NA
3338,3338,2019-02-20T00:00:00,54,NA,32,64,85,71,52,35,NA
3339,3339,2019-02-21T00:00:00,55,NA,28,68,82,70,52,35,NA
3340,3340,2019-02-22T00:00:00,54,NA,27,61,67,61,47,37,NA
3341,3341,2019-02-23T00:00:00,NA,NA,28,59,63,66,44,35,NA
3342,3342,2019-02-24T00:00:00,NA,NA,27,59,59,51,34,25,NA
3343,3343,2019-02-25T00:00:00,53,NA,26,58,56,53,38,29,NA
3344,3344,2019-02-26T00:00:00,49,NA,23,57,55,54,35,28,NA
3345,3345,2019-02-27T00:00:00,41,34,24,53,57,52,33,27,NA
3346,3346,2019-02-28T00:00:00,42,42,NA,60,66,61,40,26,NA
3347,3347,2019-01-03T00:00:00,49,31,NA,70,NA,60,52,41,NA
3348,3348,2019-02-03T00:00:00,56,36,NA,68,NA,62,53,44,NA
3349,3349,2019-03-03T00:00:00,58,40,NA,76,NA,63,53,46,NA
3350,3350,2019-04-03T00:00:00,52,28,NA,17,NA,56,48,32,NA
3351,3351,2019-05-03T00:00:00,52,35,46,89,NA,77,51,45,NA
3352,3352,2019-06-03T00:00:00,57,38,48,91,NA,76,55,47,NA
3353,3353,2019-07-03T00:00:00,56,34,50,78,NA,74,54,42,NA
3354,3354,2019-08-03T00:00:00,58,35,46,86,NA,71,56,42,NA
3355,3355,2019-09-03T00:00:00,60,38,55,92,NA,58,57,52,NA
3356,3356,2019-10-03T00:00:00,59,33,48,88,NA,65,55,49,NA
3357,3357,2019-11-03T00:00:00,43,28,37,66,NA,51,36,31,NA
3358,3358,2019-12-03T00:00:00,48,27,41,79,73,75,46,37,NA
3359,3359,2019-03-13T00:00:00,61,42,41,93,91,86,55,51,NA
3360,3360,2019-03-14T00:00:00,NA,35,43,83,72,15,51,45,NA
3361,3361,2019-03-15T00:00:00,NA,38,30,62,63,61,48,38,NA
3362,3362,2019-03-16T00:00:00,NA,35,42,80,74,81,54,42,NA
3363,3363,2019-03-17T00:00:00,NA,29,42,79,71,73,48,42,NA
3364,3364,2019-03-18T00:00:00,NA,27,42,74,60,59,45,41,NA
3365,3365,2019-03-19T00:00:00,NA,21,30,61,51,52,38,29,NA
3366,3366,2019-03-20T00:00:00,NA,31,30,68,67,53,54,41,NA
3367,3367,2019-03-21T00:00:00,NA,34,39,78,70,66,56,44,NA
3368,3368,2019-03-22T00:00:00,NA,31,35,10,68,66,56,NA,NA
3369,3369,2019-03-23T00:00:00,NA,34,39,73,84,73,58,NA,NA
3370,3370,2019-03-24T00:00:00,NA,34,40,0,87,70,55,46,NA
3371,3371,2019-03-25T00:00:00,NA,32,40,0,79,68,47,44,NA
3372,3372,2019-03-26T00:00:00,NA,32,37,0,70,61,44,36,NA
3373,3373,2019-03-27T00:00:00,NA,32,40,0,68,58,47,39,NA
3374,3374,2019-03-28T00:00:00,51,31,51,0,69,58,45,43,NA
3375,3375,2019-03-29T00:00:00,46,30,42,0,59,60,1,32,NA
3376,3376,2019-03-30T00:00:00,57,47,28,0,86,55,1,40,NA
3377,3377,2019-03-31T00:00:00,58,43,39,0,96,56,57,43,NA
3378,3378,2019-01-04T00:00:00,37,24,35,0,60,11,1,28,NA
3379,3379,2019-02-04T00:00:00,43,27,14,0,66,58,42,28,NA
3380,3380,2019-03-04T00:00:00,54,NA,NA,7,NA,63,50,35,NA
3381,3381,2019-04-04T00:00:00,51,32,NA,0,70,65,51,36,NA
3382,3382,2019-05-04T00:00:00,41,32,NA,15,61,52,39,31,NA
